title,author,publisher,ISBN,category,date,pages,price,discount_price
Το τραγούδι των πουλιών,ΑΝΤΩΝΙΟΥ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-971-4,Παιδική & Νεανική Βιβλιοθήκη,2004,40,10.00€ , 8.00€
Το δέντρο που περπάτησε,ΑΝΤΩΝΙΟΥ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-914-5,Παιδική & Νεανική Βιβλιοθήκη,2002,36,11.00€ , 8.80€
Tα κατορθώματα της Σβέλτης,ΑΝΕΖΙΝΗ - ΛΕΡΑΚΗ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-421-6,Παιδική & Νεανική Βιβλιοθήκη,1988,56,8.00€ , 6.40€
Η περιπέτεια μιας καρδερίνας,ΑΝΕΖΙΝΗ - ΛΕΡΑΚΗ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-845-9,Παιδική & Νεανική Βιβλιοθήκη,1999,64,13.00€ , 10.40€
Tο φτερό του σταυραϊτού,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-418-6,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 4.00€
Tο πουλί της φωτιάς,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-415-1,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 4.00€
Έντεκα Λαϊκά Τουρκικά Παραμύθια,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-037-5,Παιδική & Νεανική Βιβλιοθήκη,2007,112,13.00€ , 10.40€
Ένα διαστημόπλοιο γεμάτο παραμύθια,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-215-9,Παιδική & Νεανική Βιβλιοθήκη,1990,62,10.00€ , 8.00€
Ασιατικά Παραμύθια: «Ένα βουνό από πετράδια»,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-634-8,Παιδική & Νεανική Βιβλιοθήκη,1992,120,10.00€ , 8.00€
Περσικά Παραμύθια: «O έξυπνος Σάχης»,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-253-1,Παιδική & Νεανική Βιβλιοθήκη,1990,86,10.00€ , 8.00€
Παραμύθια του Λαού μας: «Eλαφάκια κουντουνάκια»,ΣΩΤΗΡΑΚΟΥ ΠΙΤΣΑ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-132-2,Παιδική & Νεανική Βιβλιοθήκη,1989,38,7.00€ , 5.60€
Μογγολέζικα Παραμύθια: «O γιος του βουνού»,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-704-5,Παιδική & Νεανική Βιβλιοθήκη,1994,84,10.00€ , 8.00€
Λευκορωσικά Παραμύθια: «H χρυσή μηλιά»,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-121-7,Παιδική & Νεανική Βιβλιοθήκη,1989,130,10.00€ , 8.00€
Γιαπωνέζικα Παραμύθια: «Tο κορίτσι που αγάπησε το δέντρο»,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-216-7,Παιδική & Νεανική Βιβλιοθήκη,1990,72,10.00€ , 8.00€
Η μικρή Xιονάτη,ΝΤΑΛ Β. Ι.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-409-7,Παιδική & Νεανική Βιβλιοθήκη,1990,20,2.00€,
Η κυρα-Αλεπού κι ο Λύκος,ΜΠΟΓΙΑΡΙΝΟΦ Β. (απόδοση),ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-413-5,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 4.00€
Η κακοτυχιά,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-412-7,Παιδική & Νεανική Βιβλιοθήκη,1990,12,5.00€ , 4.00€
Το ρολόι,ΤΣΟΥΚΟΦΣΚΙ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-401-1,Παιδική & Νεανική Βιβλιοθήκη,1990,16,3.00€ , 2.40€
Το γλαράκι,ΠΕΡΙΣΤΕΡΑΚΗ - ΨΥΧΟΓΙΟΥ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-801-7,Παιδική & Νεανική Βιβλιοθήκη,1997,40,10.00€ , 8.00€
Το καμένο δεντράκι,ΤΖΩΡΤΖΗ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-05-9,Παιδική & Νεανική Βιβλιοθήκη,1992,20,3.00€ , 2.40€
Tα τολμηρά ψαράκια,ΤΖΩΡΤΖΗ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-646-4,Παιδική & Νεανική Βιβλιοθήκη,1992,20,3.00€ , 2.40€
Όταν η φαντασία παίζει…,ΤΖΩΡΤΖΗ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-656-1,Παιδική & Νεανική Βιβλιοθήκη,1993,62,8.00€ , 6.40€
Η αλεπού κηπουρός,ΤΖΩΡΤΖΗ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-647-2,Παιδική & Νεανική Βιβλιοθήκη,1992,24,3.00€ , 2.40€
Ολυμπιακοί αγώνες στη χώρα των Πιγκουΐνων,ΣΠΥΡΟΠΟΥΛΟΥ - ΣΠΑΝΟΥ ΧΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-939-0,Παιδική & Νεανική Βιβλιοθήκη,2003,30,8.00€ , 6.40€
Η Πιγκουϊνία και τα πιγκουϊνάκια της,ΣΠΥΡΟΠΟΥΛΟΥ - ΣΠΑΝΟΥ ΧΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-915-3,Παιδική & Νεανική Βιβλιοθήκη,2002,28,7.00€ , 5.60€
Το θαλασσόδεντρο,ΣΠΥΡΟΠΟΥΛΟΥ - ΣΠΑΝΟΥ ΧΡ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-005-9,Παιδική & Νεανική Βιβλιοθήκη,1988,28,10.00€ , 8.00€
Ένας γελωτοποιός για κλάματα,ΠΡΙΟΒΟΛΟΥ ΕΛ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-384-8,Παιδική & Νεανική Βιβλιοθήκη,1986,50,7.00€ , 5.60€
Έλα να ψάξουμε στον κήπο,ΠΕΤΑΛΑ - ΠΑΠΑΔΟΠΟΥΛΟΥ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-003-2,Παιδική & Νεανική Βιβλιοθήκη,1988,46,3.00€ , 2.40€
O Nικόλας κι ο Mεταξένιος,ΠAΠAΔOΠOYΛOY - KONTOΠOΔH E.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-221-3,Παιδική & Νεανική Βιβλιοθήκη,1990,36,6.00€ , 4.80€
Tο παραμύθι της μαγικής φλογέρας,ΜΠΟΥΜΗ - ΠΑΠΑ Ρ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-770-3,Παιδική & Νεανική Βιβλιοθήκη,1996,32,8.00€ , 6.40€
Θάλασσα γαλανομάτα,ΜΠΟΥΜΗ - ΠΑΠΑ Ρ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-822-Χ,Παιδική & Νεανική Βιβλιοθήκη,1998,80,10.00€ , 8.00€
Χελωνάκια Καρέττα – Καρέττα,ΜΕΛΑ - ΦΛΩΡΟΥ Ζ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-663-4,Παιδική & Νεανική Βιβλιοθήκη,1992,38,6.00€ , 4.80€
Το τσίρκο μας,ΜΑΡΙΝΟΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-965-Χ,Παιδική & Νεανική Βιβλιοθήκη,2004,48,9.00€ , 7.20€
O Κλόουν,ΜΑΡΙΝΟΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-934-Χ,Παιδική & Νεανική Βιβλιοθήκη,2003,44,9.00€ , 7.20€
Το ηφαίστειο,ΜΑΡΙΝΟΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-725-9,Παιδική & Νεανική Βιβλιοθήκη,1994,32,9.00€ , 7.20€
O ανθρωποφάγος φίλος του κλόουν,ΜΑΡΙΝΟΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-101-2,Παιδική & Νεανική Βιβλιοθήκη,1988,60,7.00€ , 5.60€
Ο πελαργός και η παρέα του,ΒΑΚΑΛΗ - ΣΥΡΟΓΙΑΝΝΟΠΟΥΛΟΥ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-379-1,Παιδική & Νεανική Βιβλιοθήκη,1985,44,7.00€ , 5.60€
19 παράλογα και ένα με 2 άλογα,ΑΡΑΝΙΤΟΥ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-377-5,Παιδική & Νεανική Βιβλιοθήκη,1987,48,8.00€ , 6.40€
Περιπέτεια στο δάσος,ΑΝΕΖΙΝΗ - ΛΕΡΑΚΗ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-633-2,Παιδική & Νεανική Βιβλιοθήκη,1992,40,8.00€ , 6.40€
H τύχη του Φασαρίκου,ΑΝΕΖΙΝΗ - ΛΕΡΑΚΗ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-378-3,Παιδική & Νεανική Βιβλιοθήκη,1986,48,5.00€ , 4.00€
Tο κορίτσι και το θυμάρι,ΑΛΕΞΑΝΔΡΑ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-645-6,Παιδική & Νεανική Βιβλιοθήκη,1992,44,5.00€ , 4.00€
Ποιήματα,ΜΠΡΕΧΤ ΜΠ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-153-5,Ξένη Λογοτεχνία,1987,352,14.00€ , 11.20€
Το αντάρτικο κοχύλι,ΒΕΡΑΜΕΝΤΙ Φ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-374-0,Ξένη Λογοτεχνία,1986,48,3.00€ , 2.40€
Αμόκ – Tο γράμμα μιας άγνωστης,ΤΣΒΑΪΧ ΣΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-192-6,Ξένη Λογοτεχνία,1990,136,7.00€ , 5.60€
Απίθανες ιστορίες,ΤΟΥΕΪΝ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-743-6,Ξένη Λογοτεχνία,1995,272,14.00€ , 11.20€
Όταν πέσει το σκοτάδι,ΤΟΜΠΣΟΝ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-629-4,Ξένη Λογοτεχνία,1991,192,7.00€ , 5.60€
Ο τελευταίος πόλεμος (Eπιστημονική φαντασία),ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-373-2,Ξένη Λογοτεχνία,1987,80,5.00€ , 4.00€
Μέχρι το κόκαλο,ΣΤΟΟΥΝ ΝΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-248-5,Ξένη Λογοτεχνία,1990,180,7.00€ , 5.60€
Ο βασιλιάς άνθρακας,ΣΙΝΚΛΕΡ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-109-9,Ξένη Λογοτεχνία,2010,456,16.00€ , 12.80€
Ο σιδερένιος χείμαρρος,ΣΕΡΑΦΙΜΟΒΙΤΣ Α.Σ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-100-6,Ξένη Λογοτεχνία,2010,240,10.00€ , 8.00€
17 στιγμές της άνοιξης,ΣΕΜΙΟΝΟΦ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ξένη Λογοτεχνία,1987,308,10.00€ , 8.00€
Η αξιοθαύμαστη ιστορία του Πέτερ Σλέμιλ,ΣΑΜΙΣΟ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-340-6,Ξένη Λογοτεχνία,1992,192,8.00€ , 6.40€
Δέκα μέρες που συγκλόνισαν τον κόσμο,ΡΙΝΤ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-684-9,Ξένη Λογοτεχνία,1982,592,14.00€ , 11.20€
H πυρκαγιά,ΡΑΣΠΟΥΤΙΝ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-114-4,Ξένη Λογοτεχνία,1988,128,5.00€ , 4.00€
Γέννημα θρέμμα,ΡΑΪΤ Ρ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-163-2,Ξένη Λογοτεχνία,1989,510,14.00€ , 11.20€
Οδός Αγγέλων,ΠΡΙΣΤΛΕΪ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-710-Χ,Ξένη Λογοτεχνία,1994,536,18.00€ , 14.40€
Παραμύθια,ΠΟΥΣΚΙΝ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-732-0,Ξένη Λογοτεχνία,1995,64,7.00€ , 5.60€
Μπόρις Γκοντουνόφ,ΠΟΥΣΚΙΝ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-669-3,Ξένη Λογοτεχνία,1993,168,12.00€ , 6.00€
Mικρές τραγωδίες,ΠΟΥΣΚΙΝ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-331-7,Ξένη Λογοτεχνία,1991,112,8.00€ , 6.40€
Η Ντάμα Πίκα,ΠΟΥΣΚΙΝ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-352-Χ,Ξένη Λογοτεχνία,1991,92,8.00€ , 6.40€
Πριν αλέκτορα φωνήσαι,ΠΑΒΕΖΕ ΤΣ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-632-4,Ξένη Λογοτεχνία,1992,352,13.00€ , 10.40€
Ενενήντα τρία,ΟΥΓΚΟ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-002-3,Ξένη Λογοτεχνία,2005,496,18.00€ , 14.40€
Ο άνθρωπος που γελά,ΟΥΓΚΟ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-831-9,Ξένη Λογοτεχνία,1998,688,18.00€ , 14.40€
O ευτυχισμένος πρίγκιπας -Tο σπίτι με τις ροδιές,ΟΥΑΪΛΝΤ Ο.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-638-2,Ξένη Λογοτεχνία,1992,180,10.00€ , 8.00€
Πώς δενότανε τ’ ατσάλι,ΟΣΤΡΟΦΣΚΙ Ν.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-358-9,Ξένη Λογοτεχνία,1978,464,14.00€ , 11.20€
Σαββατογεννημένος,ΜΠΕΡΓΚΜΑΝ Ι.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-794-0,Ξένη Λογοτεχνία,1997,120,10.00€ , 8.00€
Oι καλύτερες προθέσεις,ΜΠΕΡΓΚΜΑΝ Ι.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-754-1,Ξένη Λογοτεχνία,1995,368,15.00€ , 12.00€
Η γυναίκα φωλιά,ΜΠΕΛΙ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-213-2,Ξένη Λογοτεχνία,1990,480,14.00€ , 11.20€
Η δημοσιά του Βολοκολάμσκ,ΜΠΕΚ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-096-2,Ξένη Λογοτεχνία,2011,328,13.00€ , 10.40€
Λουί Λαμπέρ,ΜΠΑΛΖΑΚ ΟΝΟΡΕ ΝΤΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-892-0,Ξένη Λογοτεχνία,2001,160,10.00€ , 8.00€
Ιστορίες φαντασίας,ΜΟΠΑΣΑΝ ΓΚΙ ΝΤΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-755-Χ,Ξένη Λογοτεχνία,1995,306,12.00€ , 9.60€
Φως ανάμεσα στις σκιές,ΜΟΝΤΕΣ Χ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-350-3,Ξένη Λογοτεχνία,1987,320,9.00€ , 7.20€
Ο γέρος με το μαύρο κιμονό,ΜΛΕΤΣΙΝ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-349-7,Ξένη Λογοτεχνία,1986,200,5.00€ , 4.00€
Οι αχτίδες του γέλιου της,ΜΟΥΖΑΚΗ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-995-6,Παιδική & Νεανική Βιβλιοθήκη,2005,96,10.00€ , 8.00€
Η έφοδος,ΜΑΡΚΕΣ ΓΚΑΜΠΡΙΕΛ ΓΚΑΡΣΙΑ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-348-1,Ξένη Λογοτεχνία,1988,114,8.00€ , 6.40€
Η βασίλισσα της Kύπρου,ΜΑΝ Χ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-780-0,Ξένη Λογοτεχνία,1996,144,8.00€ , 6.40€
Παιδαγωγικό ποίημα$ τόμ. 2ος,ΜΑΚΑΡΕΝΚΟ Σ. A.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-090-0,Ξένη Λογοτεχνία,1981,560,14.00€ , 11.20€
Παιδαγωγικό ποίημα$ τόμ. 1ος,ΜΑΚΑΡΕΝΚΟ Σ. A.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-089-4,Ξένη Λογοτεχνία,1981,336,14.00€ , 11.20€
Tο κάλεσμα της άγριας φύσης,ΛΟΝΤΟΝ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ξένη Λογοτεχνία,1991,136,12.00€ , 9.60€
Η σιδερένια φτέρνα,ΛΟΝΤΟΝ ΤΖ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-787-7,Ξένη Λογοτεχνία,1996,320,15.00€ , 7.50€
Οι σημειώσεις του Α.Π. Κοβιάκιν,ΛΕΟΝΟΦ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-344-9,Ξένη Λογοτεχνία,1987,128,5.00€ , 4.00€
O οίστρος,ΛIΛIAN - BOΪNITΣ Ε.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-345-7,Ξένη Λογοτεχνία,1987,320,7.00€ , 5.60€
Ένας λαγός με πρόσωπο κοριτσιού,ΚΟΝΤΙ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-251-5,Ξένη Λογοτεχνία,1990,144,7.00€ , 5.60€
Οι Ζουρμπίν,ΚΟΤΣΕΤΟΦ Β.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-120-4,Ξένη Λογοτεχνία,2011,496,14.00€ , 11.20€
Το γαλάζιο τετράδιο,ΚΑΖΑΚΕΒΙΤΣ Ε. ΓΚ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-131-0,Ξένη Λογοτεχνία,2011,136,8.00€ , 6.40€
Η εκδρομή των νεκρών κοριτσιών,ΖΕΓΚΕΡΣ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-189-6,Ξένη Λογοτεχνία,1990,284,7.00€ , 5.60€
Η μάνα,ΓΚΟΡΚΙ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-683-2,Ξένη Λογοτεχνία,1980,464,16.00€ , 12.00€
Tο σπίτι του λαού,ΓΚΙΓΙΟΥ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-891-2,Ξένη Λογοτεχνία,2001,136,9.00€ , 7.20€
Αντζελίνα,ΓΚΙΓΙΟΥ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-847-5,Ξένη Λογοτεχνία,1999,168,10.00€ , 8.00€
Άσπρα άλογα μέσ’ στη νύχτα,ΒΕΖΙΝΟΦ Π.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-079-2,Ξένη Λογοτεχνία,1989,464,13.00€ , 10.40€
Oι άνθρωποι από καλαμπόκι,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-185-3,Ξένη Λογοτεχνία,1990,400,12.00€ , 9.60€
Οι κομμουνιστές. Tόμος 5ος,ΑΡΑΓΚΟΝ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-706-1,Ξένη Λογοτεχνία,1994,408,12.00€ , 9.60€
Οι κομμουνιστές. Tόμος 4ος,ΑΡΑΓΚΟΝ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-674-Χ,Ξένη Λογοτεχνία,1993,400,12.00€ , 9.60€
Οι κομμουνιστές. Tόμος 3ος,ΑΡΑΓΚΟΝ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-651-0,Ξένη Λογοτεχνία,1992,420,12.00€ , 9.60€
Οι κομμουνιστές. Tόμος 2ος,ΑΡΑΓΚΟΝ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-230-2,Ξένη Λογοτεχνία,1990,280,12.00€ , 9.60€
Οι κομμουνιστές. Tόμος 1ος,ΑΡΑΓΚΟΝ Λ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-182-9,Ξένη Λογοτεχνία,1989,216,12.00€ , 9.60€
Το μάτι της καμήλας,ΑΪΤΜΑΤΟΦ Τ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-157-8,Ξένη Λογοτεχνία,1982,54,5.00€ , 4.00€
Tο ικρίωμα,ΑΪΤΜΑΤΟΦ Τ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-174-8,Ξένη Λογοτεχνία,1989,464,12.00€ , 9.60€
Μια μέρα$ ένας αιώνας,ΑΪΤΜΑΤΟΦ Τ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-155-1,Ξένη Λογοτεχνία,1982,376,12.00€ , 9.60€
Γιάννης Ρίτσος. Πάντα παρών στο κάλεσμα της εποχής / ΕΠΙΣΤΗΜΟΝΙΚΟ ΣΥΝΕΔΡΙΟ,ΤΜΗΜΑ ΠΟΛΙΤΙΣΜΟΥ ΤΗΣ ΚΕ ΤΟΥ ΚΚΕ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-115-0,Πολιτική & Κοινωνία,2011,312,17.00€ , 13.60€
Η παιδική λογοτεχνία στην Αντίσταση,ΣΑΚΕΛΛΑΡΙΟΥ Χ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-330-9,Ελληνική Λογοτεχνία,1983,96,6.00€ , 4.50€
Κώστας Βάρναλης. ΜΕΛΕΤΕΣ,ΠΑΠΑΙΩΑΝΝΟΥ Μ.Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-118-1,Ελληνική Λογοτεχνία,2011,240,12.00€ , 9.60€
Mελέτες για την ποίηση,ΜΠΟΥΜΗ - ΠΑΠΑ Ρ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-807-6,Ελληνική Λογοτεχνία,1997,96,6.00€ , 4.80€
Ο Βασίλης Ρώτας και το έργο του για παιδιά και εφήβους,ΚΑΡΑΓΙΑΝΝΗΣ Θ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-049-8,Ελληνική Λογοτεχνία,2007,664,20.00€ , 16.00€
Ο “ευλογημένος” Αθηναιογράφος$ Δημήτρης Γρ. Kαμπούρογλου,ΖΩΓΡΑΦΟΥ ΕΥΓ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-751-7,Ελληνική Λογοτεχνία,1995,248,10.00€ , 8.00€
Κώστας Bάρναλης,ΓΕΡΑΝΗΣ ΣΤ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ελληνική Λογοτεχνία,1985,144,6.00€ , 4.80€
Ιδεολογικά,ΑΥΓΕΡΗΣ Μ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-328-7,Ελληνική Λογοτεχνία,1981,104,6.00€ , 4.80€
Πέρα απ’ τον ίσκιο των κυπαρισσιών,ΡΙΤΣΟΣ ΓΙΑΝΝΗΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-094-8,Ελληνική Λογοτεχνία,1979,144,10.00€ , 8.00€
Το θέατρο της Αντίστασης,ΣΑΚΕΛΛΑΡΙΟΥ Χ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-729-0,Ελληνική Λογοτεχνία,1995,184,7.00€ , 5.60€
Φώτα πορείας Ι,ΣΥΛΛΟΓΙΚΟ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-324-4,Ελληνική Λογοτεχνία,1988,178,5.00€ , 4.00€
Ηλιόφωνες και μαδαρόστρατες,ΧΙΩΤΑΚΗΣ Κ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ελληνική Λογοτεχνία,1987,64,3.00€ , 2.40€
Πολύκοσμη ερημιά,ΦΑΣΙΛΗ - ΓΙΑΧΝΗ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,,Ελληνική Λογοτεχνία,1987,48,3.00€ , 2.40€
Oι επιδέξιοι κιβδηλοποιοί κι ο κουτσός χαμάλης,ΤΖΙΒΑΣ Π.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-829-7,Ελληνική Λογοτεχνία,1998,176,8.00€ , 6.40€
Τα ποιητικά,ΣΙΔΕΡΗΣ Γ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-733-9,Ελληνική Λογοτεχνία,1995,360,11.00€ , 8.80€
Συντροφικά τραγούδια,ΡΙΤΣΟΣ ΓΙΑΝΝΗΣ,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-224-322-0,Ελληνική Λογοτεχνία,1981,208,12.00€ , 9.00€
Ρεπορτάζ για ένα ζεστό Nοέβρη,ΡΑΒΑΝΗΣ - ΡΕΝΤΗΣ Δ.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,960-224-757-6,Ελληνική Λογοτεχνία,1983,40,5.00€ , 4.00€
Στον καφέ των δέκα,ΠΟΥΛΟΣ Α.,ΣΥΓΧΡΟΝΗ ΕΠΟΧΗ,978-960-451-060-3,Ελληνική Λογοτεχνία,2008,136,10.00€ , 8.00€
